id_fato,id_aluno,id_disciplina,id_curso,id_tempo,nota,aprovado,reprovado,faltas,presencas,freq_percent
1716,4397,3,1,57,1.6,0,1,14,95,0.8715596330275229
1717,1518,2,2,31,4.3,0,1,22,41,0.6507936507936508
1718,4563,7,1,55,0.2,0,1,4,77,0.9506172839506173
1719,3296,4,1,10,4.1,0,1,27,43,0.6142857142857143
1720,960,12,3,24,2.8,0,1,1,58,0.9830508474576272
1721,82,12,3,87,2.1,0,1,28,46,0.6216216216216216
1722,3933,7,1,1,6.6,1,0,19,71,0.7888888888888889
1723,936,4,1,64,4.8,0,1,26,79,0.7523809523809524
1724,1775,9,6,49,3.0,0,1,8,69,0.8961038961038961
1725,251,5,2,20,0.4,0,1,17,100,0.8547008547008547
1726,3472,13,6,52,7.2,1,0,15,87,0.8529411764705882
1727,4352,7,1,25,3.6,0,1,18,83,0.8217821782178217
1728,2197,4,1,2,7.0,1,0,2,90,0.9782608695652174
1729,1218,3,1,50,6.0,1,0,3,60,0.9523809523809523
1730,1999,11,3,42,2.5,0,1,6,47,0.8867924528301887
1731,4133,8,5,2,6.5,1,0,20,62,0.7560975609756098
1732,330,10,4,71,8.2,1,0,28,49,0.6363636363636364
1733,535,13,6,53,8.6,1,0,23,63,0.7325581395348837
1734,1819,3,1,24,2.7,0,1,22,89,0.8018018018018018
1735,4265,14,3,38,6.3,1,0,28,81,0.7431192660550459
1736,4080,5,2,74,2.0,0,1,7,56,0.8888888888888888
1737,656,7,1,18,8.8,1,0,27,88,0.7652173913043478
1738,1193,6,2,83,7.5,1,0,16,71,0.8160919540229885
1739,2264,5,2,4,1.4,0,1,3,100,0.970873786407767
1740,1612,4,1,18,1.5,0,1,13,94,0.8785046728971962
1741,168,14,3,27,5.9,1,0,5,90,0.9473684210526315
1742,1009,10,4,14,9.9,1,0,29,66,0.6947368421052632
1743,2678,9,6,97,0.4,0,1,8,100,0.9259259259259259
1744,1748,15,5,81,5.1,1,0,25,61,0.7093023255813954
1745,517,3,1,79,5.8,1,0,13,65,0.8333333333333334
1746,1934,14,3,15,5.2,1,0,0,60,1.0
1747,4166,4,1,2,6.1,1,0,12,77,0.8651685393258427
1748,238,13,6,85,3.0,0,1,12,52,0.8125
1749,2589,1,4,64,4.7,0,1,30,87,0.7435897435897436
1750,896,9,6,69,3.4,0,1,19,55,0.7432432432432432
1751,3833,8,5,47,2.4,0,1,11,78,0.8764044943820225
1752,2112,11,3,6,5.7,1,0,30,91,0.7520661157024794
1753,2582,15,5,84,9.0,1,0,7,98,0.9333333333333333
1754,1584,15,5,22,6.4,1,0,21,80,0.7920792079207921
1755,2030,4,1,93,3.3,0,1,0,65,1.0
1756,4718,13,6,68,7.7,1,0,27,59,0.686046511627907
1757,1993,4,1,94,5.2,1,0,0,50,1.0
1758,2654,15,5,35,5.0,1,0,2,82,0.9761904761904762
1759,1443,8,5,70,0.0,0,1,25,65,0.7222222222222222
1760,3094,5,2,97,3.1,0,1,11,81,0.8804347826086957
1761,3332,13,6,62,7.9,1,0,22,98,0.8166666666666667
1762,3088,9,6,77,1.7,0,1,23,100,0.8130081300813008
1763,4099,6,2,92,3.2,0,1,4,70,0.9459459459459459
1764,433,12,3,13,1.0,0,1,22,53,0.7066666666666667
1765,3450,1,4,51,9.9,1,0,30,54,0.6428571428571429
1766,4070,1,4,90,6.5,1,0,23,60,0.7228915662650602
1767,2760,5,2,46,4.1,0,1,10,46,0.8214285714285714
1768,2739,5,2,81,0.9,0,1,8,51,0.864406779661017
1769,1808,12,3,69,4.2,0,1,9,60,0.8695652173913043
1770,176,10,4,40,1.2,0,1,20,81,0.801980198019802
1771,4547,3,1,20,8.0,1,0,24,72,0.75
1772,527,5,2,92,0.3,0,1,20,40,0.6666666666666666
1773,894,11,3,16,5.8,1,0,11,42,0.7924528301886793
1774,2480,12,3,40,7.3,1,0,21,74,0.7789473684210526
1775,834,7,1,40,9.5,1,0,16,84,0.84
1776,287,11,3,96,5.3,1,0,1,80,0.9876543209876543
1777,3252,12,3,29,9.1,1,0,11,46,0.8070175438596491
1778,4743,8,5,19,4.0,0,1,9,85,0.9042553191489362
1779,2235,6,2,41,4.2,0,1,26,75,0.7425742574257426
1780,1300,5,2,64,4.2,0,1,4,84,0.9545454545454546
1781,2591,15,5,69,8.6,1,0,11,77,0.875
1782,4087,3,1,20,0.5,0,1,1,47,0.9791666666666666
1783,704,7,1,3,0.2,0,1,4,67,0.9436619718309859
1784,4247,5,2,87,5.8,1,0,15,69,0.8214285714285714
1785,4049,7,1,95,1.2,0,1,5,43,0.8958333333333334
1786,1087,10,4,60,4.0,0,1,14,68,0.8292682926829268
1787,2797,6,2,47,6.6,1,0,14,79,0.8494623655913979
1788,2435,12,3,30,1.0,0,1,21,78,0.7878787878787878
1789,1552,14,3,50,9.8,1,0,14,96,0.8727272727272727
1790,755,2,2,52,1.6,0,1,11,52,0.8253968253968254
1791,2747,3,1,18,9.8,1,0,26,54,0.675
1792,4578,7,1,22,8.6,1,0,18,81,0.8181818181818182
1793,667,9,6,61,6.4,1,0,6,96,0.9411764705882353
1794,3826,6,2,78,7.7,1,0,20,69,0.7752808988764045
1795,1075,8,5,46,9.6,1,0,6,44,0.88
1796,2680,9,6,95,3.8,0,1,27,41,0.6029411764705882
1797,3865,2,2,27,8.5,1,0,18,98,0.8448275862068966
1798,2064,8,5,86,4.7,0,1,21,75,0.78125
1799,2753,5,2,82,6.3,1,0,14,77,0.8461538461538461
1800,2132,15,5,45,2.5,0,1,6,57,0.9047619047619048
1801,695,2,2,24,9.5,1,0,28,66,0.7021276595744681
1802,2456,14,3,53,6.9,1,0,20,92,0.8214285714285714
1803,4450,6,2,7,3.8,0,1,12,69,0.8518518518518519
1804,1276,12,3,1,4.0,0,1,24,94,0.7966101694915254
1805,2177,8,5,40,0.1,0,1,10,63,0.863013698630137
1806,133,4,1,61,3.2,0,1,3,97,0.97
1807,3354,1,4,42,3.6,0,1,23,42,0.6461538461538462
1808,2275,14,3,62,5.1,1,0,14,82,0.8541666666666666
1809,517,15,5,17,2.3,0,1,23,87,0.7909090909090909
1810,1445,9,6,61,7.1,1,0,11,71,0.8658536585365854
1811,3281,14,3,67,3.6,0,1,8,49,0.8596491228070176
1812,3386,6,2,28,7.6,1,0,19,94,0.831858407079646
1813,4749,11,3,76,0.6,0,1,10,58,0.8529411764705882
1814,3863,2,2,64,6.9,1,0,25,56,0.691358024691358
1815,789,7,1,68,4.2,0,1,9,84,0.9032258064516129
1816,2276,9,6,73,6.2,1,0,3,84,0.9655172413793104
1817,2755,14,3,14,6.6,1,0,13,40,0.7547169811320755
1818,143,9,6,2,2.5,0,1,30,53,0.6385542168674698
1819,2980,12,3,69,2.3,0,1,10,86,0.8958333333333334
1820,869,1,4,7,4.2,0,1,26,70,0.7291666666666666
1821,274,13,6,93,4.5,0,1,13,41,0.7592592592592593
1822,2019,15,5,92,6.9,1,0,24,63,0.7241379310344828
1823,1820,1,4,5,6.5,1,0,22,69,0.7582417582417582
1824,1551,5,2,12,3.6,0,1,15,57,0.7916666666666666
1825,1261,12,3,11,9.9,1,0,17,47,0.734375
1826,2014,4,1,8,6.1,1,0,9,55,0.859375
1827,4307,1,4,16,7.5,1,0,27,43,0.6142857142857143
1828,4426,8,5,91,3.5,0,1,6,69,0.92
1829,2436,2,2,23,7.3,1,0,0,41,1.0
1830,1323,15,5,55,6.3,1,0,23,68,0.7472527472527473
1831,2184,6,2,88,7.5,1,0,12,44,0.7857142857142857
1832,4278,10,4,82,6.6,1,0,8,48,0.8571428571428571
1833,242,7,1,20,8.6,1,0,9,74,0.891566265060241
1834,4381,8,5,65,1.3,0,1,21,99,0.825
1835,254,14,3,21,7.5,1,0,4,62,0.9393939393939394
1836,1598,13,6,97,4.3,0,1,25,60,0.7058823529411765
1837,1224,3,1,3,3.1,0,1,25,74,0.7474747474747475
1838,2352,14,3,68,0.6,0,1,0,51,1.0
1839,2891,2,2,45,4.7,0,1,3,65,0.9558823529411765
1840,515,10,4,44,7.1,1,0,13,69,0.8414634146341463
1841,1241,4,1,77,0.2,0,1,21,96,0.8205128205128205
1842,2366,5,2,14,5.5,1,0,21,42,0.6666666666666666
1843,3640,2,2,97,0.8,0,1,16,52,0.7647058823529411
1844,2825,2,2,34,4.4,0,1,11,58,0.8405797101449275
1845,3777,7,1,48,5.4,1,0,17,84,0.8316831683168316
1846,4542,13,6,99,3.2,0,1,9,89,0.9081632653061225
1847,3753,7,1,23,0.0,0,1,18,92,0.8363636363636363
1848,1895,12,3,83,9.2,1,0,24,72,0.75
1849,3197,15,5,63,2.1,0,1,0,98,1.0
1850,1516,2,2,91,6.0,1,0,12,90,0.8823529411764706
1851,989,8,5,34,2.0,0,1,25,66,0.7252747252747253
1852,2486,12,3,11,4.8,0,1,25,83,0.7685185185185185
1853,1518,6,2,47,1.2,0,1,11,75,0.872093023255814
1854,4165,6,2,3,1.2,0,1,5,77,0.9390243902439024
1855,4794,10,4,2,6.1,1,0,0,99,1.0
1856,894,1,4,22,3.8,0,1,27,77,0.7403846153846154
1857,324,1,4,86,9.2,1,0,3,78,0.9629629629629629
1858,4773,1,4,58,7.2,1,0,18,100,0.847457627118644
1859,2230,9,6,97,5.6,1,0,9,40,0.8163265306122449
1860,1741,10,4,5,4.2,0,1,0,68,1.0
1861,3891,14,3,9,9.0,1,0,29,92,0.7603305785123967
1862,3783,3,1,77,4.9,0,1,6,56,0.9032258064516129
1863,2576,1,4,87,3.7,0,1,30,93,0.7560975609756098
1864,4128,12,3,22,6.7,1,0,5,56,0.9180327868852459
1865,2066,15,5,52,6.7,1,0,18,58,0.7631578947368421
1866,1700,10,4,81,7.6,1,0,24,70,0.7446808510638298
1867,2380,3,1,20,3.2,0,1,15,77,0.8369565217391305
1868,4183,4,1,2,3.1,0,1,20,48,0.7058823529411765
1869,855,5,2,42,2.0,0,1,5,99,0.9519230769230769
1870,1614,4,1,22,0.9,0,1,22,96,0.8135593220338984
1871,299,2,2,76,2.2,0,1,24,64,0.7272727272727273
1872,4210,13,6,21,1.4,0,1,14,51,0.7846153846153846
1873,2023,6,2,54,1.0,0,1,19,95,0.8333333333333334
1874,2358,4,1,53,1.0,0,1,15,92,0.8598130841121495
1875,2684,7,1,18,5.9,1,0,17,74,0.8131868131868132
1876,1227,4,1,46,3.4,0,1,6,44,0.88
1877,4357,15,5,83,7.2,1,0,8,58,0.8787878787878788
1878,2523,12,3,50,6.0,1,0,9,72,0.8888888888888888
1879,4306,4,1,43,3.9,0,1,30,58,0.6590909090909091
1880,4004,2,2,56,5.5,1,0,16,43,0.7288135593220338
1881,872,14,3,61,4.6,0,1,1,74,0.9866666666666667
1882,3539,10,4,51,3.7,0,1,1,65,0.9848484848484849
1883,2968,15,5,4,0.5,0,1,6,63,0.9130434782608695
1884,3300,12,3,39,7.8,1,0,9,88,0.9072164948453608
1885,277,8,5,59,1.1,0,1,8,94,0.9215686274509803
1886,1174,2,2,91,9.9,1,0,10,59,0.855072463768116
1887,2007,6,2,96,7.9,1,0,2,52,0.9629629629629629
1888,3625,2,2,65,2.3,0,1,8,97,0.9238095238095239
1889,4843,11,3,63,7.0,1,0,18,49,0.7313432835820896
1890,1258,10,4,14,0.6,0,1,28,74,0.7254901960784313
1891,348,8,5,58,5.4,1,0,11,96,0.897196261682243
1892,4155,13,6,42,6.1,1,0,30,80,0.7272727272727273
1893,4907,2,2,87,6.2,1,0,16,77,0.8279569892473119
1894,1221,2,2,100,8.6,1,0,13,93,0.8773584905660378
1895,4814,14,3,55,8.0,1,0,29,54,0.6506024096385542
1896,4353,14,3,31,2.6,0,1,30,93,0.7560975609756098
1897,4304,7,1,20,4.1,0,1,13,90,0.8737864077669902
1898,688,12,3,51,1.2,0,1,20,81,0.801980198019802
1899,428,2,2,69,4.1,0,1,10,40,0.8
1900,1943,6,2,5,8.8,1,0,28,86,0.7543859649122807
1901,108,11,3,64,5.3,1,0,12,44,0.7857142857142857
1902,791,12,3,33,0.2,0,1,14,67,0.8271604938271605
1903,3702,1,4,30,3.0,0,1,21,69,0.7666666666666667
1904,169,1,4,65,1.3,0,1,6,70,0.9210526315789473
1905,2459,11,3,53,7.9,1,0,12,49,0.8032786885245902
1906,1113,11,3,45,0.4,0,1,14,56,0.8
1907,3746,7,1,22,0.9,0,1,17,93,0.8454545454545455
1908,4704,12,3,32,9.4,1,0,17,87,0.8365384615384616
1909,1775,12,3,88,3.2,0,1,7,40,0.851063829787234
1910,615,7,1,65,7.8,1,0,18,68,0.7906976744186046
1911,503,8,5,9,5.9,1,0,4,63,0.9402985074626866
1912,3960,6,2,16,1.0,0,1,2,56,0.9655172413793104
1913,2422,14,3,89,0.3,0,1,6,58,0.90625
1914,1458,9,6,59,3.2,0,1,20,65,0.7647058823529411
1915,3622,4,1,89,1.1,0,1,3,89,0.967391304347826
1916,388,2,2,60,3.8,0,1,0,99,1.0
1917,1494,8,5,79,0.9,0,1,4,66,0.9428571428571428
1918,620,6,2,36,0.4,0,1,19,72,0.7912087912087912
1919,3002,7,1,78,8.7,1,0,0,54,1.0
1920,4833,15,5,26,3.0,0,1,3,43,0.9347826086956522
1921,484,4,1,25,3.1,0,1,10,53,0.8412698412698413
1922,4704,4,1,15,6.4,1,0,9,86,0.9052631578947369
1923,1063,3,1,12,4.3,0,1,18,72,0.8
1924,792,2,2,47,7.4,1,0,24,70,0.7446808510638298
1925,4626,13,6,12,9.4,1,0,12,93,0.8857142857142857
1926,3636,11,3,67,6.5,1,0,10,55,0.8461538461538461
1927,3626,10,4,19,9.8,1,0,1,64,0.9846153846153847
1928,1970,10,4,49,6.7,1,0,4,56,0.9333333333333333
1929,4277,2,2,64,8.1,1,0,20,94,0.8245614035087719
1930,1525,10,4,64,1.0,0,1,2,45,0.9574468085106383
1931,2683,12,3,66,8.1,1,0,10,43,0.8113207547169812
1932,4414,5,2,28,2.8,0,1,5,45,0.9
1933,961,3,1,13,6.9,1,0,27,86,0.7610619469026548
1934,1499,9,6,68,7.5,1,0,5,77,0.9390243902439024
1935,775,5,2,45,3.1,0,1,26,69,0.7263157894736842
1936,359,11,3,85,3.2,0,1,30,58,0.6590909090909091
1937,2035,4,1,23,0.9,0,1,10,77,0.8850574712643678
1938,2937,11,3,38,1.9,0,1,29,84,0.7433628318584071
1939,2263,5,2,91,2.2,0,1,19,51,0.7285714285714285
1940,1425,1,4,60,5.1,1,0,20,81,0.801980198019802
1941,900,14,3,4,3.3,0,1,28,41,0.5942028985507246
1942,4492,10,4,72,6.9,1,0,19,85,0.8173076923076923
1943,2212,12,3,95,0.5,0,1,17,84,0.8316831683168316
1944,677,7,1,81,10.0,1,0,5,55,0.9166666666666666
1945,1753,7,1,75,2.4,0,1,3,87,0.9666666666666667
1946,359,8,5,28,5.1,1,0,2,60,0.967741935483871
1947,1789,5,2,81,2.1,0,1,13,70,0.8433734939759037
1948,4854,5,2,10,3.4,0,1,28,82,0.7454545454545455
1949,50,15,5,79,3.0,0,1,3,68,0.9577464788732394
1950,2269,6,2,41,4.1,0,1,25,71,0.7395833333333334
1951,4552,13,6,5,1.2,0,1,15,46,0.7540983606557377
1952,2672,2,2,30,8.1,1,0,0,40,1.0
1953,3245,4,1,38,0.4,0,1,13,91,0.875
1954,791,3,1,83,9.3,1,0,30,76,0.7169811320754716
1955,1347,7,1,20,6.8,1,0,25,54,0.6835443037974683
1956,3173,2,2,70,7.7,1,0,11,68,0.8607594936708861
1957,4863,8,5,57,4.1,0,1,9,99,0.9166666666666666
1958,1080,4,1,60,5.3,1,0,16,60,0.7894736842105263
1959,303,8,5,73,7.1,1,0,20,80,0.8
1960,2520,8,5,48,3.5,0,1,6,88,0.9361702127659575
1961,78,13,6,32,8.4,1,0,22,84,0.7924528301886793
1962,2563,11,3,3,1.1,0,1,7,50,0.8771929824561403
1963,4663,1,4,7,7.9,1,0,24,47,0.6619718309859155
1964,1331,13,6,35,6.1,1,0,8,46,0.8518518518518519
1965,2906,11,3,65,9.1,1,0,30,49,0.620253164556962
1966,1140,2,2,22,8.6,1,0,24,63,0.7241379310344828
1967,623,2,2,6,5.5,1,0,28,92,0.7666666666666667
1968,3,12,3,78,5.4,1,0,10,99,0.908256880733945
1969,404,7,1,53,8.0,1,0,19,90,0.8256880733944955
1970,1856,6,2,51,8.3,1,0,22,57,0.7215189873417721
1971,480,1,4,71,7.2,1,0,9,83,0.9021739130434783
1972,2870,3,1,83,8.9,1,0,25,75,0.75
1973,3215,1,4,52,5.4,1,0,4,91,0.9578947368421052
1974,719,8,5,95,3.1,0,1,15,86,0.8514851485148515
1975,135,15,5,62,2.5,0,1,21,86,0.8037383177570093
1976,2721,3,1,18,3.0,0,1,29,79,0.7314814814814815
1977,2163,11,3,78,6.5,1,0,18,68,0.7906976744186046
1978,3269,15,5,30,5.7,1,0,12,41,0.7735849056603774
1979,388,8,5,51,5.7,1,0,2,84,0.9767441860465116
1980,3425,6,2,87,5.6,1,0,0,87,1.0
1981,598,6,2,17,9.3,1,0,11,43,0.7962962962962963
1982,3421,4,1,97,8.6,1,0,9,47,0.8392857142857143
1983,3551,8,5,68,9.9,1,0,10,54,0.84375
1984,215,5,2,39,3.1,0,1,14,89,0.8640776699029126
1985,2825,11,3,75,5.1,1,0,29,83,0.7410714285714286
1986,518,9,6,81,8.3,1,0,7,93,0.93
1987,1114,11,3,39,7.6,1,0,6,52,0.896551724137931
1988,2611,1,4,69,9.3,1,0,11,45,0.8035714285714286
1989,944,3,1,60,2.6,0,1,16,99,0.8608695652173913
1990,820,7,1,19,4.2,0,1,25,79,0.7596153846153846
1991,4343,6,2,23,9.1,1,0,0,61,1.0
1992,3504,11,3,53,0.1,0,1,22,76,0.7755102040816326
1993,4620,10,4,94,7.4,1,0,4,96,0.96
1994,528,10,4,60,7.7,1,0,12,63,0.84
1995,3230,4,1,81,5.3,1,0,11,66,0.8571428571428571
1996,4908,1,4,21,7.7,1,0,14,80,0.851063829787234
1997,3224,2,2,90,6.2,1,0,22,66,0.75
1998,4401,2,2,29,5.1,1,0,27,95,0.7786885245901639
1999,955,1,4,17,6.5,1,0,17,71,0.8068181818181818
2000,2552,1,4,23,9.5,1,0,18,77,0.8105263157894737
2001,1905,14,3,54,3.3,0,1,23,41,0.640625
2002,347,12,3,86,9.3,1,0,7,44,0.8627450980392157
2003,5000,1,4,69,3.2,0,1,17,97,0.8508771929824561
2004,4555,3,1,41,5.2,1,0,27,49,0.6447368421052632
2005,1510,1,4,66,9.2,1,0,12,62,0.8378378378378378
2006,1034,13,6,7,4.5,0,1,9,93,0.9117647058823529
2007,4285,7,1,7,1.8,0,1,24,66,0.7333333333333333
2008,1903,8,5,66,9.5,1,0,2,93,0.9789473684210527
2009,3179,10,4,7,6.8,1,0,14,49,0.7777777777777778
2010,3619,4,1,23,6.6,1,0,11,63,0.8513513513513513
2011,4033,13,6,60,5.9,1,0,15,57,0.7916666666666666
2012,4555,15,5,33,7.5,1,0,0,73,1.0
2013,2956,3,1,97,8.2,1,0,16,66,0.8048780487804879
2014,707,10,4,68,1.3,0,1,4,66,0.9428571428571428
2015,54,7,1,44,4.8,0,1,16,50,0.7575757575757576
2016,4927,13,6,56,4.7,0,1,16,51,0.7611940298507462
2017,2519,2,2,94,7.0,1,0,19,69,0.7840909090909091
2018,4108,12,3,52,5.1,1,0,1,56,0.9824561403508771
2019,1381,9,6,69,4.9,0,1,21,78,0.7878787878787878
2020,1326,6,2,73,5.2,1,0,28,68,0.7083333333333334
2021,1266,12,3,38,1.2,0,1,19,62,0.7654320987654321
2022,2365,15,5,16,6.3,1,0,15,44,0.7457627118644068
2023,3893,7,1,22,4.0,0,1,12,69,0.8518518518518519
2024,1440,13,6,69,9.9,1,0,4,63,0.9402985074626866
2025,3979,7,1,98,3.5,0,1,27,61,0.6931818181818182
2026,542,5,2,56,9.1,1,0,19,77,0.8020833333333334
2027,4142,4,1,9,2.7,0,1,1,78,0.9873417721518988
2028,4870,6,2,30,1.6,0,1,17,76,0.8172043010752689
2029,1942,2,2,83,10.0,1,0,21,55,0.7236842105263158
2030,383,6,2,86,5.1,1,0,29,64,0.6881720430107527
2031,3020,5,2,70,2.1,0,1,7,82,0.9213483146067416
2032,4123,9,6,6,4.3,0,1,3,78,0.9629629629629629
2033,850,8,5,37,1.7,0,1,30,45,0.6
2034,4206,14,3,85,4.3,0,1,14,87,0.8613861386138614
2035,2689,11,3,53,3.8,0,1,29,96,0.768
2036,3886,2,2,100,4.5,0,1,11,95,0.8962264150943396
2037,1026,5,2,87,0.5,0,1,14,84,0.8571428571428571
2038,2873,9,6,49,1.1,0,1,25,55,0.6875
2039,4618,4,1,36,9.3,1,0,8,82,0.9111111111111111
2040,4758,6,2,6,9.9,1,0,9,59,0.8676470588235294
2041,526,9,6,46,6.3,1,0,0,87,1.0
2042,3516,1,4,25,0.1,0,1,15,100,0.8695652173913043
2043,4878,9,6,40,2.4,0,1,12,54,0.8181818181818182
2044,2266,9,6,52,0.8,0,1,23,67,0.7444444444444445
2045,2621,9,6,66,9.6,1,0,19,91,0.8272727272727273
2046,1582,5,2,4,9.0,1,0,8,75,0.9036144578313253
2047,3224,10,4,95,2.5,0,1,22,56,0.717948717948718
2048,586,4,1,61,0.2,0,1,16,70,0.813953488372093
2049,236,4,1,85,1.9,0,1,1,88,0.9887640449438202
2050,717,5,2,9,1.1,0,1,4,98,0.9607843137254902
2051,3175,11,3,8,4.3,0,1,1,89,0.9888888888888889
2052,3183,9,6,22,9.3,1,0,23,45,0.6617647058823529
2053,3882,10,4,57,9.0,1,0,8,93,0.9207920792079208
2054,3272,8,5,3,7.7,1,0,10,96,0.9056603773584906
2055,4075,13,6,39,9.0,1,0,0,62,1.0
2056,271,11,3,8,5.3,1,0,28,40,0.5882352941176471
2057,299,2,2,68,6.5,1,0,13,100,0.8849557522123894
2058,33,12,3,52,1.9,0,1,30,47,0.6103896103896104
2059,997,10,4,78,0.1,0,1,12,93,0.8857142857142857
2060,4392,9,6,62,8.8,1,0,23,86,0.7889908256880734
2061,4970,1,4,75,0.5,0,1,9,50,0.847457627118644
2062,2015,3,1,53,7.4,1,0,27,66,0.7096774193548387
2063,1831,12,3,36,3.5,0,1,9,61,0.8714285714285714
2064,293,11,3,81,2.7,0,1,1,85,0.9883720930232558
2065,3922,10,4,88,2.9,0,1,4,81,0.9529411764705882
2066,2877,14,3,77,1.4,0,1,0,50,1.0
2067,513,4,1,80,6.4,1,0,10,90,0.9
2068,1067,1,4,61,8.2,1,0,28,56,0.6666666666666666
2069,2035,6,2,73,2.2,0,1,11,66,0.8571428571428571
2070,1002,15,5,83,5.1,1,0,27,92,0.773109243697479
2071,1657,12,3,61,0.4,0,1,25,61,0.7093023255813954
2072,3720,14,3,62,3.1,0,1,2,80,0.975609756097561
2073,3456,15,5,55,1.5,0,1,9,84,0.9032258064516129
2074,2668,12,3,73,5.1,1,0,21,81,0.7941176470588235
2075,4237,14,3,90,6.3,1,0,28,57,0.6705882352941176
2076,3931,11,3,11,4.3,0,1,24,81,0.7714285714285715
2077,4691,12,3,29,4.2,0,1,23,46,0.6666666666666666
2078,4046,11,3,42,3.8,0,1,5,83,0.9431818181818182
2079,3273,9,6,99,0.6,0,1,24,56,0.7
2080,959,6,2,43,6.6,1,0,29,45,0.6081081081081081
2081,2421,6,2,59,0.1,0,1,9,83,0.9021739130434783
2082,134,14,3,13,4.9,0,1,6,81,0.9310344827586207
2083,1862,8,5,43,5.9,1,0,2,46,0.9583333333333334
2084,1396,9,6,81,4.2,0,1,2,54,0.9642857142857143
2085,981,13,6,67,5.2,1,0,19,61,0.7625
2086,2698,8,5,5,0.9,0,1,0,46,1.0
2087,3500,2,2,85,6.1,1,0,23,85,0.7870370370370371
2088,3032,14,3,74,3.0,0,1,5,62,0.9253731343283582
2089,2045,6,2,97,1.4,0,1,11,55,0.8333333333333334
2090,3685,1,4,79,3.0,0,1,0,93,1.0
2091,3180,6,2,80,8.3,1,0,18,97,0.8434782608695652
2092,2655,11,3,85,2.8,0,1,8,40,0.8333333333333334
2093,4500,1,4,94,5.9,1,0,10,75,0.8823529411764706
2094,4968,3,1,84,6.6,1,0,4,92,0.9583333333333334
2095,945,11,3,43,8.0,1,0,27,91,0.7711864406779662
2096,4745,13,6,83,6.9,1,0,13,52,0.8
2097,95,9,6,31,6.1,1,0,22,70,0.7608695652173914
2098,3917,3,1,85,8.2,1,0,3,74,0.961038961038961
2099,4103,4,1,25,5.6,1,0,20,77,0.7938144329896907
2100,2749,4,1,39,8.2,1,0,2,42,0.9545454545454546
2101,1462,13,6,50,2.2,0,1,17,87,0.8365384615384616
2102,3421,5,2,76,2.2,0,1,9,56,0.8615384615384616
2103,4860,10,4,83,4.9,0,1,14,61,0.8133333333333334
2104,2614,5,2,47,1.9,0,1,17,95,0.8482142857142857
2105,1396,3,1,31,6.5,1,0,8,41,0.8367346938775511
2106,4632,2,2,58,0.3,0,1,16,84,0.84
2107,4640,6,2,63,9.9,1,0,9,97,0.9150943396226415
2108,1742,9,6,19,4.3,0,1,16,49,0.7538461538461538
2109,4584,3,1,57,3.5,0,1,16,99,0.8608695652173913
2110,3706,7,1,68,8.8,1,0,14,76,0.8444444444444444
2111,4542,13,6,9,0.5,0,1,11,47,0.8103448275862069
2112,1893,2,2,40,4.4,0,1,26,50,0.6578947368421053
2113,4762,14,3,80,2.2,0,1,20,72,0.782608695652174
2114,3087,12,3,87,2.2,0,1,11,72,0.8674698795180723
2115,3977,3,1,29,3.8,0,1,7,81,0.9204545454545454
2116,3073,3,1,68,3.3,0,1,22,72,0.7659574468085106
2117,2356,15,5,83,8.0,1,0,17,44,0.7213114754098361
2118,867,14,3,82,2.6,0,1,11,71,0.8658536585365854
2119,2958,9,6,93,4.6,0,1,28,74,0.7254901960784313
2120,3348,9,6,68,0.3,0,1,1,84,0.9882352941176471
2121,3756,5,2,41,1.0,0,1,10,51,0.8360655737704918
2122,2403,8,5,10,9.7,1,0,23,68,0.7472527472527473
2123,696,13,6,3,6.5,1,0,0,88,1.0
2124,1626,1,4,7,2.5,0,1,21,48,0.6956521739130435
2125,3890,6,2,13,4.6,0,1,5,73,0.9358974358974359
2126,3217,4,1,17,2.8,0,1,9,91,0.91
2127,4512,8,5,100,7.0,1,0,28,55,0.6626506024096386
2128,3475,15,5,97,9.9,1,0,22,83,0.7904761904761904
2129,342,15,5,19,6.1,1,0,9,86,0.9052631578947369
2130,3023,11,3,46,7.3,1,0,5,91,0.9479166666666666
2131,4130,2,2,38,7.5,1,0,20,46,0.696969696969697
2132,3815,14,3,95,1.7,0,1,27,70,0.7216494845360825
2133,255,2,2,72,5.7,1,0,6,72,0.9230769230769231
2134,4569,8,5,100,10.0,1,0,3,71,0.9594594594594594
2135,1074,11,3,70,2.5,0,1,0,67,1.0
2136,4973,7,1,55,8.5,1,0,16,88,0.8461538461538461
2137,2240,13,6,33,5.5,1,0,18,58,0.7631578947368421
2138,4996,4,1,12,4.5,0,1,6,99,0.9428571428571428
2139,1097,3,1,4,4.1,0,1,5,57,0.9193548387096774
2140,4536,1,4,60,9.8,1,0,28,69,0.711340206185567
2141,2329,4,1,43,8.4,1,0,21,63,0.75
2142,3151,10,4,28,8.6,1,0,24,48,0.6666666666666666
2143,4118,8,5,96,9.2,1,0,8,84,0.9130434782608695
2144,2014,15,5,99,2.9,0,1,27,43,0.6142857142857143
2145,2710,1,4,21,2.9,0,1,26,77,0.7475728155339806
2146,43,6,2,6,5.6,1,0,6,85,0.9340659340659341
2147,2336,6,2,8,2.0,0,1,26,68,0.723404255319149
2148,1910,6,2,2,6.1,1,0,28,96,0.7741935483870968
2149,3146,15,5,100,5.7,1,0,10,84,0.8936170212765957
2150,1327,7,1,9,4.7,0,1,2,63,0.9692307692307692
